timestamp,slug,task_id,aspect,count,dest,prompt
2026-04-26T04:33:59,pact_causeway__causeway_hold,019dc76a-4e3c-7ae8-b7fb-7fc63e9601d5,1:1,1,assets/meshy/pact_causeway__causeway_hold,"establishing shot, long stone causeway-hold along a steppe ridge, fortified gateways at intervals, banners and oath-pillars on each, overcast cool afternoon light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:33:59,pactmarch__scholar_camp,019dc76a-4eed-7ae8-8455-eea15b525660,1:1,1,assets/meshy/pactmarch__scholar_camp,"establishing shot, Kharun scribal camp on a windswept steppe slope, three yurts and a stone reading table, ink stones and weighted scroll-cases, overcast afternoon light, painterly atmospheric, late-medieval steppe, no figures"
2026-04-26T04:34:00,scrap_flats__rust_creek,019dc76a-999e-7af2-b52b-050bed256ecd,1:1,1,assets/meshy/scrap_flats__rust_creek,"establishing shot, Skrel outpost beside a rust-red runoff creek, plank walkways and scrap shelters, sickly amber-green dusk, painterly atmospheric, no figures"
2026-04-26T04:34:06,scrap_marsh__trap_post,019dc76a-af4e-7685-ab07-386fff372e7f,1:1,1,assets/meshy/scrap_marsh__trap_post,"establishing shot, Skrel trap-post on a marsh road, warren entrance, scrap-built watchtower, half-rotten plank walkways, sickly amber dusk, painterly atmospheric, no figures"
2026-04-26T04:34:11,scrap_flats__pit_tinker,019dc76a-9f32-7685-af3f-dd3f8fcfe18e,1:1,1,assets/meshy/scrap_flats__pit_tinker,"establishing shot, vertical Skrel industrial pit complex, scaffold gantries and conveyor pits, vat-tanks of acid and steam, sickly green smoke columns, painterly atmospheric, no figures"
2026-04-26T04:34:11,sundering_mines__mineshaft_alpha,019dc76b-a723-7b06-83e3-402e9405c473,1:1,1,assets/meshy/sundering_mines__mineshaft_alpha,"establishing shot, deep mine gallery waypoint, stone bunkhouse cut into the wall, lantern-lit corridor, scaffold timbers, dim warm-cold light, painterly atmospheric, no figures"
2026-04-26T04:34:13,stoneguard_deep__anvilgate,019dc76b-55fb-7d45-832a-97009747b640,1:1,1,assets/meshy/stoneguard_deep__anvilgate,"establishing shot, mountain-rim Hearthkin outpost at the mouth of an under-hall, stone gatehouse, banked forge braziers, snow on the upper slopes, painterly atmospheric, late-medieval dwarven, no figures"
2026-04-26T04:34:38,ashen_holt__crow_pillar,019dc76b-db74-76ba-bd3d-1d17e7e1adde,1:1,1,assets/meshy/ashen_holt__crow_pillar,"establishing shot, single black basalt pillar in an ashen forest, crows on every branch and the pillar's cap, dim amber-red light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:34:38,sundering_mines__old_tunnel_camp,019dc76b-a6ab-76ae-9421-e65131419d73,1:1,1,assets/meshy/sundering_mines__old_tunnel_camp,"establishing shot, surface mining camp at the mouth of abandoned mountain tunnels, scaffolded shafts and stone chapel, leaden afternoon cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:34:39,irongate_pass__collapsed_forge,019dc76a-4db1-767f-b855-dde9c5796b6e,1:1,1,assets/meshy/irongate_pass__collapsed_forge,"establishing shot, scar of a collapsed Hearthkin forge in a mountainside, broken stone gateway venting smoke, abandoned scaffolds, leaden cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:34:40,ashen_holt__blackleaf_spring,019dc76b-d118-76ba-bbdf-1937666bc8c8,1:1,1,assets/meshy/ashen_holt__blackleaf_spring,"establishing shot, dark forest spring with faintly black water, mossy stones, dim sickly amber-red light, painterly atmospheric, late-medieval dark elf, no figures"
2026-04-26T04:34:40,sundering_mines__lightless_gallery,019dc76b-affb-76ae-81dd-091a97a8c09d,1:1,1,assets/meshy/sundering_mines__lightless_gallery,"establishing shot, vast unlit deep mining gallery, abandoned scaffolds and ore wagons, faint distant phosphorescence, oppressive dark mood, painterly atmospheric, no figures"
2026-04-26T04:34:43,barrow_coast__salt_pillars,019dc76c-25bd-72ec-aca3-af79b5e614f1,1:1,1,assets/meshy/barrow_coast__salt_pillars,"establishing shot, three weathered salt pillars on a windswept clifftop, crystallised salt-rime, leaden cold afternoon light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:34:45,ashweald__ember_pool,019dc76c-0a92-76ba-8d3d-94ff67b666e3,1:1,1,assets/meshy/ashweald__ember_pool,"establishing shot, black still-water pool in a charred forest, faint steam rising from the surface, sickly amber twilight, painterly atmospheric, no figures"
2026-04-26T04:34:47,ashweald__silver_fern_field,019dc76c-100f-72eb-8217-cebdef3ffd75,1:1,1,assets/meshy/ashweald__silver_fern_field,"establishing shot, field of pale silver ferns in a charred wood, dim amber-grey afternoon light, painterly atmospheric, no figures"
2026-04-26T04:34:59,barrow_coast__tide_carved_step,019dc76c-3fbe-76c0-8630-fc8a8cde9f04,1:1,1,assets/meshy/barrow_coast__tide_carved_step,"establishing shot, narrow natural staircase carved into a sea cliff by tide action, weathered stone steps, salt-spray, cold afternoon grey light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:03,ashweald__leaning_pyre_stone,019dc76c-0b61-7d54-ab3f-6850870b18e8,1:1,1,assets/meshy/ashweald__leaning_pyre_stone,"establishing shot, leaning ancient pyre-stone in a charred forest clearing, scorched soil at its base, sickly amber-grey light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:06,barrow_coast__wind_chapel,019dc76c-38f9-72ed-a46a-7b6f86ee1dc1,1:1,1,assets/meshy/barrow_coast__wind_chapel,"establishing shot, small open-air stone chapel on a sea-cliff edge, salt-wind streaming through the standing stones, leaden cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:18,wyrling_downs__brackenhollow,019dc76b-c977-7d51-800f-6bf63c275cea,1:1,1,assets/meshy/wyrling_downs__brackenhollow,"establishing shot, woodland-edge Wyrling outpost, communal timber hall above half-buried cottages, bracken and oak, overcast cool afternoon light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:23,silverleaf_wood__elder_grove,019dc76b-0818-72d5-846c-d36d8be7508e,1:1,1,assets/meshy/silverleaf_wood__elder_grove,"establishing shot, mossy pre-Veyr ruin pillar at the edge of a silver birch forest, small scholar way-station built against it, dappled light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:24,ashen_holt__burnt_arbor,019dc76b-ce76-7d52-b691-6ef1726daf0d,1:1,1,assets/meshy/ashen_holt__burnt_arbor,"establishing shot, ruined burned-out arbour of pale stone in an ashen forest, scorch marks on broken pillars, sickly amber twilight, painterly atmospheric, late-medieval dark elf, no figures"
2026-04-26T04:35:25,sunward_reach__dawnleaf_glade,019dc76b-c10b-72e1-b479-8a05c54b55b2,1:1,1,assets/meshy/sunward_reach__dawnleaf_glade,"establishing shot, sunlit forest glade with stone path and small temple inn, hanging lanterns, dappled morning gold light, painterly atmospheric, late-medieval high-elf, no figures"
2026-04-26T04:35:25,crown_of_ruin__siege_camp_pact,019dc76c-b769-76c8-8a1b-eeedbda6dfda,1:1,1,assets/meshy/crown_of_ruin__siege_camp_pact,"establishing shot, Pact siege camp on a rocky slope, yurts and longhouses in circles, oath-pillars driven into the ground, smoke columns, oppressive grey-amber light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:26,ashen_holt__ash_grave_circle,019dc76b-e72a-76ba-bfa3-f8cccc237297,1:1,1,assets/meshy/ashen_holt__ash_grave_circle,"establishing shot, circle of low ash-covered burial mounds in a dark forest clearing, leaning weathered stones, sickly amber dusk, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:26,blackwater_deep__sunken_pillar_circle,019dc76c-a95b-76c3-9d7c-3c39c53535ff,1:1,1,assets/meshy/blackwater_deep__sunken_pillar_circle,"establishing shot, six half-submerged ancient standing stones in a circle in shallow black water, mist on the surface, sickly green-grey light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:27,wyrling_downs__market_town,019dc76b-c8ab-7d51-a2a8-6e44d8aa118f,1:1,1,assets/meshy/wyrling_downs__market_town,"establishing shot, Wyrling market-town of half-buried round-doored cottages, busy stone market square, hawthorn hedgerows, late afternoon warm light, painterly atmospheric, late-medieval pastoral, no figures"
2026-04-26T04:35:30,firland_greenwood__deer_path_pool,019dc76d-1123-731f-a750-f129b414ce41,1:1,1,assets/meshy/firland_greenwood__deer_path_pool,"establishing shot, woodland pool fed by a clear spring, deer trail leading to it, mossy stones, soft green-blue light, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:35:32,firland_greenwood__speakers_silence,019dc76c-f499-76ce-8562-89799732109c,1:1,1,assets/meshy/firland_greenwood__speakers_silence,"establishing shot, mossy forest clearing with six worn timber seats around a cold central fire-ring, deep green twilight, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:35:33,crown_of_ruin__neutral_well,019dc76c-c63f-7d5d-9a4e-28e9a6c995f2,1:1,1,assets/meshy/crown_of_ruin__neutral_well,"establishing shot, single stone well-head on a rocky slope between two distant siege-camps, lone watchman's lean-to, oppressive grey-amber light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:35,crown_of_ruin__siege_camp_concord,019dc76c-ab0f-76c3-8cf9-d00baaa1d67e,1:1,1,assets/meshy/crown_of_ruin__siege_camp_concord,"establishing shot, disciplined Concord siege camp on a rocky slope, rows of tents and heavy siege engines, smoke from trench fires, oppressive grey-amber light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:36,crown_of_ruin__breach_corner,019dc76c-bf67-76c8-8ab2-8826c0b46deb,1:1,1,assets/meshy/crown_of_ruin__breach_corner,"establishing shot, fortress curtain wall corner with repeatedly-rebuilt masonry breach, broken weapons in the rubble, oppressive grey-amber sky, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:36,sunward_reach__sunward_spire,019dc76b-b8b0-7d51-9f9f-8041924c3204,1:1,1,assets/meshy/sunward_reach__sunward_spire,"establishing shot, pale stone Sunward Elen temple-spire above tiered sunlit orchards, golden hour, distant blue ridges, painterly atmospheric, late-medieval high-elf, no figures"
2026-04-26T04:35:38,blackwater_deep__eelsong_pool,019dc76c-a218-72fd-bd8c-ee55e32fb9d0,1:1,1,assets/meshy/blackwater_deep__eelsong_pool,"establishing shot, deep black-water pool in a marsh, Black-Eel clan markers on the bank, sickly green-grey twilight, painterly atmospheric, oppressive mood, no figures"
2026-04-26T04:35:41,ashweald__twin_oak_grave,019dc76b-eccb-7d53-a13f-0c638616b8ad,1:1,1,assets/meshy/ashweald__twin_oak_grave,"establishing shot, two ancient oaks grown from the same root in a charred forest clearing, ribbons of two faction colours tied to the branches, dim amber dusk, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:51,firland_greenwood__oldfir_remains,019dc76d-3f90-76d6-b71c-cd9342bd595e,1:1,1,assets/meshy/firland_greenwood__oldfir_remains,"establishing shot, vast hollow fallen fir trunk on a moss forest floor, large enough to walk into, soft warm light from inside, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:35:54,gravewatch_fields__memorial_lane,019dc76d-5daa-7b2a-aa2d-1ac5ec71a7da,1:1,1,assets/meshy/gravewatch_fields__memorial_lane,"establishing shot, long stone road lined with low memorial stones on both sides, windswept turf, leaden cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:54,firland_greenwood__witch_birch,019dc76d-0690-7b1f-9eba-d7393f7a8ef1,1:1,1,assets/meshy/firland_greenwood__witch_birch,"establishing shot, single immense silver birch tree in a deep fir forest, scarred runic carvings on its trunk, dim green light, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:35:55,gravewatch_fields__ancestor_field,019dc76d-6312-7325-84b1-c90d256c18ba,1:1,1,assets/meshy/gravewatch_fields__ancestor_field,"establishing shot, windswept turf field with low burial markers in irregular rows, distant funerary fires, oppressive twilight, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:58,frost_spine__storm_stone,019dc76d-5a70-7d6f-9a4f-821ff98d78e0,1:1,1,assets/meshy/frost_spine__storm_stone,"establishing shot, single ancient standing stone on an alpine ridge, lightning-scarred, blizzard haze, cold blue light, oppressive cold mood, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:35:58,gravewatch_fields__salt_well,019dc76d-6e37-76da-8f13-527c19ec344e,1:1,1,assets/meshy/gravewatch_fields__salt_well,"establishing shot, weathered stone well-head on a wind-cut cliff edge, ritual buckets and ladles, leaden cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:00,barrow_coast__shipwreck_field,019dc76c-38b3-7d56-afcb-5a27dce2121a,1:1,1,assets/meshy/barrow_coast__shipwreck_field,"establishing shot, shingle beach below grey sea cliffs strewn with broken hulls of wrecked ships, salt-spray, leaden grey light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:01,frost_spine__frozen_seal,019dc76d-5628-7b29-b490-e8fee9d3e4ea,1:1,1,assets/meshy/frost_spine__frozen_seal,"establishing shot, pre-Coming carved stone seal half-buried in alpine snow, runic markings clear of ice, cold blue light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:05,frost_spine__blue_glacier,019dc76d-51f0-76d8-b524-66b0538e1e3a,1:1,1,assets/meshy/frost_spine__blue_glacier,"establishing shot, immense pale blue alpine glacier in a narrow valley, snow-covered ridges, cold blue afternoon light, oppressive cold mood, painterly atmospheric, no figures"
2026-04-26T04:36:07,frost_spine__yeti_skull_pile,019dc76d-5aba-76d9-9cd6-38f7f17c7f28,1:1,1,assets/meshy/frost_spine__yeti_skull_pile,"establishing shot, pile of weathered massive yeti skulls on an alpine slope, snow on the lower bones, cold blue afternoon light, oppressive mood, painterly atmospheric, no figures"
2026-04-26T04:36:13,greenwood_deep__deer_grave,019dc76d-74cc-76da-990a-3a1285ae1d74,1:1,1,assets/meshy/greenwood_deep__deer_grave,"establishing shot, small mossy stone cairn in deep fir forest, antlers laid against it, dim green-grey light, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:36:15,blackwater_deep__warlords_garden,019dc76c-a87f-72fd-9a6e-abcaa2a3a114,1:1,1,assets/meshy/blackwater_deep__warlords_garden,"establishing shot, walled garden on a marsh knoll with neat rows of pre-war flowers, single chair under a leaning trellis, leaden cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:15,greenwood_deep__tarnstone_path,019dc76d-7ba9-7d83-9384-55a26e2f0c37,1:1,1,assets/meshy/greenwood_deep__tarnstone_path,"establishing shot, line of mossy stones leading through deep ancient fir forest, dim filtered green light, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:36:21,gravewatch_fields__hollow_chapel,019dc76d-5e55-7325-a11f-36897a406f4f,1:1,1,assets/meshy/gravewatch_fields__hollow_chapel,"establishing shot, ruined open-air stone chapel on windswept fields, no roof, leaning altar, oppressive grey-amber light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:22,greenwood_deep__speakers_grave_oak,019dc76d-8308-7b2b-b769-db7009e2b4ab,1:1,1,assets/meshy/greenwood_deep__speakers_grave_oak,"establishing shot, immense ancient oak in deep fir forest, soft green twilight, weathered standing stones at its roots, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:36:24,heartland_ride__gallows_oak,019dc76d-8bf4-7d83-b2e0-b5118327f3fa,1:1,1,assets/meshy/heartland_ride__gallows_oak,"establishing shot, ancient lone oak by a country roadside, low afternoon light, marked branch, painterly atmospheric, late-medieval, oppressive mood, no figures"
2026-04-26T04:36:26,iron_strand__kelp_field,019dc76d-daae-732e-b38a-6eaa49b77de0,1:1,1,assets/meshy/iron_strand__kelp_field,"establishing shot, dense kelp bed on a shingle shoreline below sea cliffs, low tide, leaden cold afternoon light, painterly atmospheric, no figures"
2026-04-26T04:36:31,market_crossing__river_island_market,019dc76d-fe1e-7d8c-af07-30ea76852e1b,1:1,1,assets/meshy/market_crossing__river_island_market,"establishing shot, busy market on a river sand-bar island, stalls and barges drawn up to the banks, golden afternoon light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:32,heartland_ride__flood_meadow,019dc76d-8718-7b2b-8f3c-d375da56e232,1:1,1,assets/meshy/heartland_ride__flood_meadow,"establishing shot, wide meadow on a slow river bend, partly flooded with shining water, distant farmhouses, late afternoon warm light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:33,irongate_pass__ice_face_cliff,019dc76d-f560-7b2f-9764-bd52087ce4fc,1:1,1,assets/meshy/irongate_pass__ice_face_cliff,"establishing shot, sheer mountain ice-face cliff above a narrow road, sand-bag berms below, cold blue light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:36,iron_strand__wreckers_chapel,019dc76d-cd95-7329-9bbd-be5e5d3f4e57,1:1,1,assets/meshy/iron_strand__wreckers_chapel,"establishing shot, small clifftop stone chapel above a shipwreck-strewn beach, leaning bell-tower, leaden storm light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:46,heartland_ride__cattle_ford_pillar,019dc76d-bff1-7b2d-ab60-b5ac4854a08f,1:1,1,assets/meshy/heartland_ride__cattle_ford_pillar,"establishing shot, stone pillar beside a wide shallow river ford, cattle tracks in the mud, late afternoon warm light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:36:47,irongate_pass__hearthkin_shrine,019dc76d-e3d5-7d86-a328-6920f41fc31e,1:1,1,assets/meshy/irongate_pass__hearthkin_shrine,"establishing shot, small Hearthkin road shrine carved into a granite cliffside, banked offering coins, lantern, dim warm light, painterly atmospheric, late-medieval dwarven, no figures"
2026-04-26T04:36:57,pact_causeway__standing_horse_stones,019dc76e-40da-76e6-8921-501c86573e97,1:1,1,assets/meshy/pact_causeway__standing_horse_stones,"establishing shot, three weathered horse-shaped standing stones on a windswept steppe slope, leaden afternoon light, painterly atmospheric, late-medieval steppe, no figures"
2026-04-26T04:36:59,pact_causeway__oath_grove,019dc76e-3699-7b3b-88a1-a2b0a88e90e4,1:1,1,assets/meshy/pact_causeway__oath_grove,"establishing shot, grove of stunted juniper trees on a windswept causeway side, small tags hanging from each, overcast cold light, painterly atmospheric, late-medieval steppe, no figures"
2026-04-26T04:37:00,pactmarch__broken_pillar,019dc76e-7100-76e8-88c8-149f9d9aecc2,1:1,1,assets/meshy/pactmarch__broken_pillar,"establishing shot, fallen broken oath-pillar in two pieces on a windswept steppe, carvings still sharp, oppressive overcast sky, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:03,pact_causeway__scribe_cave,019dc76e-37d9-7b3f-9a4b-6d231472bdfc,1:1,1,assets/meshy/pact_causeway__scribe_cave,"establishing shot, small cave entrance below a stone causeway ridge, weathered scribal markings on the walls, lantern-lit interior, painterly atmospheric, late-medieval steppe, no figures"
2026-04-26T04:37:06,market_crossing__warehouse_burnt_row,019dc76e-1f12-734e-b535-780bfa52822f,1:1,1,assets/meshy/market_crossing__warehouse_burnt_row,"establishing shot, row of burnt-out warehouse foundations on a river quay, blackened stone, low afternoon light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:07,blackwater_deep__saint_landing,019dc76c-a1be-7d5c-9f8e-f1ad592a4b2a,1:1,1,assets/meshy/blackwater_deep__saint_landing,"establishing shot, weathered stone landing on a black-water marsh, single worn footprint preserved in the stone, sickly green twilight, painterly atmospheric, oppressive mood, no figures"
2026-04-26T04:37:11,market_crossing__pre_concord_pillar,019dc76e-1ed4-734e-bd6e-0b1ea3782fb8,1:1,1,assets/meshy/market_crossing__pre_concord_pillar,"establishing shot, weathered standing stone on the bank of a slow river, unreadable carvings, late afternoon warm light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:13,market_crossing__smuggler_cove,019dc76e-1812-7b30-9eea-da81f7feb850,1:1,1,assets/meshy/market_crossing__smuggler_cove,"establishing shot, reed-fringed river cove with mooring posts and dark barges, low twilight, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:16,greenwood_deep__wolfless_glade,019dc76d-85c0-7326-ac70-e20e2d086031,1:1,1,assets/meshy/greenwood_deep__wolfless_glade,"establishing shot, peaceful forest glade with mossy fallen log, soft green light, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:37:17,pact_causeway__fallen_pillar_field,019dc76e-4955-76e6-8985-fd30365af5c3,1:1,1,assets/meshy/pact_causeway__fallen_pillar_field,"establishing shot, windswept field with seven fallen carved oath-pillars in a rough line, overcast cold light, painterly atmospheric, late-medieval steppe, no figures"
2026-04-26T04:37:19,ruin_line_north__burnt_orchard,019dc76e-9813-7d92-9df3-431ad82dfe9d,1:1,1,assets/meshy/ruin_line_north__burnt_orchard,"establishing shot, burnt orchard regrowing with grey-leafed trees on a windswept ridge, sickly grey-green light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:22,pactmarch__bound_field,019dc76e-5b69-7b44-b14d-8a61ad96ec8e,1:1,1,assets/meshy/pactmarch__bound_field,"establishing shot, flat steppe meadow with central standing pactstone, ring of slightly different grass colour around it, wide horizon, overcast cool light, painterly atmospheric, late-medieval steppe, no figures"
2026-04-26T04:37:25,iron_strand__salt_pillar_row,019dc76d-cc26-7b2e-858b-e04b95c4f173,1:1,1,assets/meshy/iron_strand__salt_pillar_row,"establishing shot, row of weathered salt pillars on a shingle beach beneath sea cliffs, names carved into the surfaces, leaden cold light, painterly atmospheric, no figures"
2026-04-26T04:37:28,pactmarch__yurt_shrine,019dc76e-642d-7b44-8c3c-96fa8a71045e,1:1,1,assets/meshy/pactmarch__yurt_shrine,"establishing shot, single weathered Kharun yurt on a windswept steppe slope, beside a tall oath-stone, overcast cold light, painterly atmospheric, late-medieval steppe, no figures"
2026-04-26T04:37:30,heartland_ride__courier_relay_ruin,019dc76d-97d4-7b2d-9bb1-f3c6324c351f,1:1,1,assets/meshy/heartland_ride__courier_relay_ruin,"establishing shot, burnt-out stone post-station ruin beside a country road, single chimney still standing, weeds in the foundations, dim afternoon light, painterly atmospheric, no figures"
2026-04-26T04:37:31,iron_strand__cliff_cairn,019dc76d-d199-7d86-8959-6d8457281837,1:1,1,assets/meshy/iron_strand__cliff_cairn,"establishing shot, weathered stone cairn on a sheer cliff edge above a grey sea, salt-stained stones, leaden cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:37,ruin_line_south__kings_field,019dc76e-ce2d-7d9c-8210-5a02f683cf6e,1:1,1,assets/meshy/ruin_line_south__kings_field,"establishing shot, windswept flat field on a ruin-line ridge, half-buried banners and broken weapons in the grass, oppressive grey-amber sky, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:39,irongate_pass__tollstone_bend,019dc76d-dca8-7b2f-a32d-672629eb373d,1:1,1,assets/meshy/irongate_pass__tollstone_bend,"establishing shot, mountain road switchback with a carved stone tollstone, valley view below, snow on upper slopes, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:42,irongate_pass__wreck_of_the_seven,019dc76d-e88a-76e1-af13-39035597d7c0,1:1,1,assets/meshy/irongate_pass__wreck_of_the_seven,"establishing shot, mountain road corner with broken wagon frames in a snow-fall scar, leaden cold light, painterly atmospheric, late-medieval, oppressive mood, no figures"
2026-04-26T04:37:50,scrap_flats__rust_field,019dc76f-0f9f-7b76-bf40-6bf907d8a5e3,1:1,1,assets/meshy/scrap_flats__rust_field,"establishing shot, vast field of rusted salvaged iron pieces in disorderly piles, sickly amber-green dusk, painterly atmospheric, no figures"
2026-04-26T04:37:50,ruin_line_north__memorial_arch,019dc76e-caeb-7369-bfec-a3f58393da83,1:1,1,assets/meshy/ruin_line_north__memorial_arch,"establishing shot, weathered stone memorial arch on a blasted ruin-line ridge, dual inscriptions in two scripts, oppressive grey-amber light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:37:58,scrap_flats__alloy_pillar,019dc76f-0d9e-736e-8847-bdb0fdb4ada2,1:1,1,assets/meshy/scrap_flats__alloy_pillar,"establishing shot, tall layered alloy pillar in a marshy industrial flat, sickly green-amber dusk, painterly atmospheric, no figures"
2026-04-26T04:37:59,scrap_marsh__acid_pool,019dc76f-2228-7370-aa67-1a76a05a28d0,1:1,1,assets/meshy/scrap_marsh__acid_pool,"establishing shot, dark green-yellow acid pool in a marsh, warning sticks driven into the mud at the edges, sickly amber dusk, painterly atmospheric, no figures"
2026-04-26T04:38:01,scrap_marsh__rusted_wagon_field,019dc76f-1820-7dbb-af89-7b1912520d43,1:1,1,assets/meshy/scrap_marsh__rusted_wagon_field,"establishing shot, marshy field full of rusted broken Hearthkin wagons stacked in disorderly piles, sickly green-amber light, painterly atmospheric, no figures"
2026-04-26T04:40:02,barrow_coast__zone,019dc771-26af-7def-b684-0967205e5880,1:1,1,assets/meshy/barrow_coast__zone,"wide establishing landscape, salt-wind cliff above a grey sea, low turf-covered barrow mounds along the headland, iron-fortress in the largest barrow, overcast cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:40:16,gravewatch_fields__zone,019dc771-26ac-7bc1-87ef-b9829cba1112,1:1,1,assets/meshy/gravewatch_fields__zone,"wide establishing landscape, windswept turf fields above sea cliffs, long lines of low burial markers, working funerary village in the middle distance, overcast cold light, painterly atmospheric, no figures"
2026-04-26T04:40:16,crown_of_ruin__zone,019dc771-26b2-7df0-b531-3a7edb6d010c,1:1,1,assets/meshy/crown_of_ruin__zone,"wide establishing landscape, ruined fortress crown atop a rocky height, two distant siege-camps from opposing flags, smoke columns and trench works, oppressive grey-amber sky, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:40:20,ashen_holt__zone,019dc771-26b1-7df0-946f-1cdf02c9e8cd,1:1,1,assets/meshy/ashen_holt__zone,"wide establishing landscape, ashen forest of charcoal-black bark and grey leaf-fall, dim red banked fire-rings under trees, distant black spire on a crag, sickly amber sky, painterly atmospheric, late-medieval dark elf, no figures"
2026-04-26T04:40:25,blackwater_deep__zone,019dc771-26b1-73d4-ba83-4d97d52cd739,1:1,1,assets/meshy/blackwater_deep__zone,"wide establishing landscape, vast black-water marsh, half-submerged stone keep at the centre, distant ruined abbey rising from the water, leaden cold sky, painterly atmospheric, oppressive mood, no figures"
2026-04-26T04:40:44,greenwood_deep__zone,019dc771-9562-7dfc-bc1e-11727f525108,1:1,1,assets/meshy/greenwood_deep__zone,"wide establishing landscape, deep ancient fir forest, mist between massive trunks, mossy boulders, dappled green light, painterly atmospheric, late-medieval fey, eerie mood, no figures"
2026-04-26T04:40:49,iron_strand__zone,019dc771-cd44-7747-bdcb-2d4f419bc92f,1:1,1,assets/meshy/iron_strand__zone,"wide establishing landscape, sheer dark sea cliffs, wreck-strewn shingle below, ruined lighthouse on the headland, low storm-grey light, painterly atmospheric, no figures"
2026-04-26T04:40:54,market_crossing__zone,019dc771-ef78-775b-9ecc-2cb6e5a196ab,1:1,1,assets/meshy/market_crossing__zone,"wide establishing landscape, late-medieval river-port freeport, stone quay, warehouse compounds, busy river barges, golden afternoon light, painterly atmospheric, no figures"
2026-04-26T04:40:58,irongate_pass__zone,019dc771-dbec-7bd8-ab05-a309cd3bd404,1:1,1,assets/meshy/irongate_pass__zone,"wide establishing landscape, switchback mountain pass, sheer granite cliffs, narrow paved road with stone bridges, snow on upper switchbacks, overcast cold light, painterly atmospheric, late-medieval, no figures"
2026-04-26T04:41:05,ashweald__zone,019dc771-26b3-73d4-8559-ca1520f2c86c,1:1,1,assets/meshy/ashweald__zone,"wide establishing landscape, burned-then-regrown ashland forest, charcoal-black birch with pale silver leaves, ruined shrine in a clearing, banked embers, low amber light, painterly atmospheric, no figures"
2026-04-26T04:41:14,firland_greenwood__zone,019dc771-26af-73d4-8477-85518e089fcc,1:1,1,assets/meshy/firland_greenwood__zone,"wide establishing landscape, old-growth fir and silver birch forest, green twilight, soft moss floor, pale shafts of sunlight, painterly atmospheric, late-medieval fey, no figures"
2026-04-26T04:41:18,pactmarch__zone,019dc772-4d8a-740f-9691-95504567b351,1:1,1,assets/meshy/pactmarch__zone,"wide establishing landscape, vast windswept highland steppe, ancient standing oath-stones in a circle, distant fortress on a low hill, overcast cool light, painterly atmospheric, late-medieval steppe culture, no figures"
